2020-05-25
+-----------------------------------------+--------+
|                   Card                  | Price  |
|             dark neos Ultimate ger             | 199.95 |
|          tour guide ultimate italian           | 197.37 |
|        cyber end dragon Ultimate italy         | 179.99 |
|          flare neos Ultimate 1st ger           | 179.79 |
|          black rose dragon Ghost Unl           | 168.58 |
|         Dark Magician Girl Secret 1st          | 167.8  |
|         Dark Magician Girl Secret UNL          | 167.8  |
|            Judgment Dragon Ultimate            | 161.76 |
|       Lumina, Lightsworn Summoner Super        | 158.84 |
|       shining flame wingman Ultimate ger       | 152.99 |
|               trishula ultimate                | 146.49 |
|       Winged kuribo ultimate 1st german        | 144.99 |
|           power bond Ultimate german           | 138.18 |
|           night assailant super ita            | 133.94 |
|              Bottomless Trap Hole              | 127.5  |
|              foolish burial super              | 126.39 |
|        Allure of darkness Ultimate Unl         | 123.81 |
|      allure of darkness Ultimate 1st ita       | 123.81 |
|    Winged kurbio lvl 10 ultimate 1st german    | 123.23 |
|    trap dustshoot super 2 english 1 german     | 117.24 |
|         Red Eyes Black Dragon BPT 2002         | 113.02 |
|           air neos Ultimate 1st ger            | 110.2  |
|              Spirit Reaper Super               | 107.63 |
|             Dark Magician BPT 2002             | 106.69 |
|        rampart blaster Ultimate 1st ger        | 105.0  |
|           flame wingman Ultimate 1st           | 100.24 |
| Pot of Avarice Ultimate 1st 2 german 1 english | 100.0  |
|     shining phnx enforcer Ultimate 1st ita     | 100.0  |
|         thunder giant Ultimate 1st it          | 99.95  |
|              dd crow Ultimate 1st              | 97.69  |
|           Effect Veiler Ultimate 1st           |  96.5  |
|         cyberdark edge Ultimate german         | 95.32  |
|               sangan super rp01                | 93.91  |
|               Harpies Pet Dragon               | 91.48  |
|          Red Eyes Black Metal Dragon           | 90.51  |
|               EHERO Spark secret               | 89.79  |
|                  catastor DTP                  | 88.96  |
|         phnx enforcer Ultimate 1st ita         |  87.5  |
|             lonefire blossom super             | 81.56  |
|              EHERO clayman secret              |  80.6  |
|             Blue Eyes Toon Dragon              | 77.65  |
|                  MST ultimate                  | 74.98  |
|               Chaos Sorcerer TU                | 74.36  |
|          chimeratech Ultimate german           | 72.39  |
|               tk raioh Ultimate                | 71.61  |
|         ancient fairy dragon Ghost Unl         | 69.59  |
|               Tsukuyomi Ultimate               | 69.53  |
|         caius shadow monarch Ultimate          | 68.21  |
|            Stardust Dragon Ultimate            | 62.56  |
|           red nova drag Ultimate 1st           | 62.08  |
|        Blue Eyes White Dragon BPT 2002         | 60.77  |
|          Thousand Eyes Restrict RP02           | 60.48  |
|               EHERO Burst secret               | 59.92  |
|                  honest ghost                  | 58.76  |
|                   brionac DT                   |  58.4  |
|           black rose dragon ultimate           | 55.37  |
|       Chaos Emperor Dragon Ultimate 1st        |  53.3  |
|           Slifer The Sky Dragon YMA            |  53.3  |
|            Dark Magician Girl LCYW             | 52.64  |
|            The Winged Dragon of Ra             | 52.42  |
|               Maxx c Secret 1st                | 50.82  |
|           solem warning ultimate 1st           | 50.57  |
|        tragoedia ultimate 2 ENG 1 italy        | 50.47  |
|      lightning vortex Ultimate 1st french      |  50.0  |
|               EHERO Avian secret               |  49.6  |
|      glowup bulb Ultimate 2 eng 1 italian      | 47.38  |
|           Pot of Greed Ultimate 1st            | 46.74  |
|        miracle fusion Ultimate 1st ger         | 46.65  |
|                Archlord Kristya                | 46.35  |
|               dandylion Ultimate               | 46.11  |
|       charge of the light brigade secret       | 43.83  |
|           Blue-Eyes White Dragon LOB           | 43.69  |
|        shooting star drag Ultimate 1st         | 43.15  |
|             Smashing Ground Super              | 41.54  |
|          light neos Ultimate 1st ita           | 40.84  |
|           wild wingman Ultimate 1st            | 38.94  |
|               Obelisk JUMP PrScr               | 38.33  |
|           machine dupe Ultimate 1st            | 37.48  |
|        neos dolphin ultimate 1st german        |  37.0  |
|     cyber twin dragon Ultimate 1st german      | 36.99  |
|        overload fusion Ultimate german         | 36.39  |
|            B Skull Dragon BPT 2002             | 36.36  |
|               Yata-Garasu Secret               | 35.33  |
|                Dark Paladin DMG                | 35.25  |
|            Gate Guardian Secret 1st            | 35.19  |
|            Gate Guardian Secret Unl            | 35.19  |
|            e-tele Ultimate 1st ger             | 35.09  |
|             debris dragon Ultimate             | 35.04  |
|          skyscraper Ultimate 1st ger           |  35.0  |
|     plaguespreader zombie Ultimate 1st ita     | 34.87  |
|       plaguespreader zombie Ultimate unl       | 34.87  |
|                  Jinzo Secret                  | 34.36  |
|          grand neos Ultimate 1st ger           | 34.31  |
|             Tour guide Secret 1st              | 34.03  |
|            Summoned Skull BPT 2002             | 33.66  |
|          cyberdark horn Ultimate 1st           | 32.72  |
|      Black Luster Soldier EOTB Secret MC2      |  32.7  |
|                  Red Eyes LOB                  | 32.68  |
|      EHERO bubbleman ultimate 1st german       | 32.38  |
|            solar recharge Ultimate             |  32.2  |
|                  Exodia Head                   | 31.94  |
|      Chaos Emperor Dragon EOTE Secret unl      | 31.55  |
|        Chaos Emperor Dragon Secret 1st         | 31.55  |
|           colossal fighter Ultimate            | 31.49  |
|          Harpie's Feather Duster SDD           | 31.04  |
|             Pot of Duality Scr 1st             | 30.37  |
|            dark grepher secret 1st             | 30.31  |
|         powertool dragon Ultimate 1st          | 28.96  |
|               catastor ultimate                | 28.64  |
|       monster reincarnation Ultimate 1st       | 28.06  |
|             Cyber Jar Ultimate 1st             | 27.78  |
|               Dark Magician LOB                | 27.33  |
|         crush card virus Ultimate 1st          | 27.27  |
|           cybedark keel Ultimate 1st           | 27.15  |
|                 Laggia UTR 1st                 |  27.1  |
|             B. Skull Dragon Ultra              | 26.93  |
|              Leviair Ultimate 1st              | 26.81  |
|              Leviair Ultimate Unl              | 26.81  |
|         red dragon archfiend Ultimate          | 26.45  |
|         ancient fairy dragon Ultimate          | 25.97  |
|    Dark Paladin Ultra Unlimited Reprint Art    | 25.62  |
|        phoenix wing windblast Ultimate         | 25.06  |
|            tempest Ultimate 1st ger            |  25.0  |
|                sangan ultra tu                 | 24.11  |
|         brain control Ultimate 1st ger         | 23.89  |
|                   TKO Secret                   | 20.58  |
|               Time Wizard Ultra                | 20.41  |
|      Black Luster Soldier EOTB Ultra 1st       | 20.15  |
|   Black Luster Soldier EOTB Ultra Unlimited    | 20.15  |
|               Gemini Elf Secret                | 19.95  |
|          Injection Fairy Lily Secret           | 19.88  |
|               Dolkka Secret 1st                | 19.54  |
|                  lyla utr Unl                  | 19.51  |
|                 Rescue Rabbit                  |  19.4  |
|      neos grand mole ultimate 1st german       | 19.25  |
|             Dark Magician Girl RDS             | 18.62  |
|              Summoned Skull Ultra              | 18.41  |
|    thoughtruler archfiend Ultimate 1st fre     |  18.4  |
|           neos air bird ultimate 1st           | 18.23  |
|           cyber phoenix Ultimate 1st           | 17.97  |
|            Book of Moon TU07 Ultra             | 17.89  |
|             Delinquent Duo MRL 1st             | 17.85  |
|         diamond dude ultimate 1st ger          | 17.81  |
|         scrap dragon Ultimate 1st ger          | 17.18  |
|       Breaker the magical warrior secret       | 17.13  |
|             Dark Magician of Chaos             | 17.12  |
|                  Toon Mermaid                  | 16.94  |
|                D Hero Malicious                | 15.82  |
|                Exodia Left Leg                 | 15.68  |
|             aqua neos Ultimate 1st             |  14.9  |
|                  Battle Fader                  | 14.61  |
|                XY Dragon Cannon                | 14.28  |
| Formula Synchron ULTRA Advent Calendar GERMAN  | 14.01  |
|     neos flare scarab ultimate 1st german      | 13.99  |
|                Wind Up Zenmaity                | 13.97  |
|                Exodia Left Arm                 | 13.82  |
|                Exodia Right Arm                | 13.76  |
|              Toon Summoned Skull               | 13.11  |
|             Buster Blade Ultra 1st             |  12.8  |
|             Buster Blade Ultra unl             |  12.8  |
|                   Dark Hole                    |  12.7  |
|           goyo guardian Ultimate 1st           | 12.57  |
|             Lava Golem Secret 1st              | 12.46  |
|                Exodia Right Leg                | 11.94  |
|        Serpent Night Dragon Secret 1st         | 11.93  |
|                Mirror Force MRL                | 11.83  |
|              Solemn Judgment 1st               | 11.58  |
|           Solemn Judgment Unlimited            | 11.58  |
|           neo space ultimate 1st ger           | 11.54  |
|            Tri Horned Dragon Secret            | 11.31  |
|                  One For One                   | 11.29  |
|          Monster Reborn Unlimited LOB          | 10.76  |
|         skyscraper 2 Ultimate 1st ger          | 10.25  |
|         Ring of Destruction Secret 1st         | 10.12  |
|          5th hope ultimate 1st german          |  9.92  |
|                  Mind Control                  |  9.7   |
|                Change of Heart                 |  9.63  |
|        trascend wings Ultimate 1st ger         |  8.77  |
|                ehren secret Unl                |  8.38  |
|                Wind up Zenmaioh                |  8.21  |
|                  Zektkaliber                   |  8.13  |
|                   Tytannial                    |  8.12  |
|              necro gardna utr Unl              |  7.94  |
|                  Giga Mantis                   |  7.92  |
|                    MST MRL                     |  7.9   |
|                Hyper Librarian                 |  7.89  |
|                     Hornet                     |  7.22  |
|                 Drill Warrior                  |  7.14  |
|                      Gorz                      |  7.14  |
|             Torrential Tribute 1st             |  7.13  |
|          Torrential Tribute Unlimited          |  7.13  |
|                 Nitro Warrior                  |  6.86  |
|                celestia utr Unl                |  6.61  |
|                Leviathan Dragon                |  6.38  |
|           Call of the Haunted Ultra            |  6.3   |
|          hero signal Ultimate 1st ger          |  6.29  |
|         hero barrier Ultimate 1st ger          |  6.15  |
|         Legendary Fisherman Ultra 1st          |  6.12  |
|            Enemy Controller AST 1st            |  5.86  |
|            Enemy Controller AST unl            |  5.86  |
|               XYZ Dragon Cannon                |  5.86  |
|               Zenmaines Scr 1st                |  5.06  |
|       Wroguthweiler ultimate 1st gewrman       |  4.76  |
|                  Junk Archer                   |  4.68  |
|                 Turbo Warrior                  |  4.31  |
|                   Armory Arm                   |  3.81  |
|                 Utopia Ray UTR                 |  3.76  |
|                 Wind up Rabbit                 |  3.05  |
|            hero flash ultimate 1st             |  2.87  |
|                 Zenmaister UTR                 |  2.85  |
|                   Acid Golem                   |  1.98  |
|                  Heavy Storm                   |  1.76  |
|                 Fiendish Chain                 |  1.24  |
|                     Utopia                     |  0.75  |
|     neos dark panther ultimate 1st german      |  0.3   |
|                      test                      |   0    |
+------------------------------------------------+--------+
2020-09-18
+------------------------------------------------+--------+
|                      Card                      | Price  |
+------------------------------------------------+--------+
|               Dark Magician DDS                | 649.99 |
|            scapegoat ultra rp01 ita            | 621.96 |
|               Book of Moon Super               | 403.49 |
|           Maxx c ultimate 2spa 1eng            | 367.22 |
|       cyber dark dragon Ultimate german        | 335.0  |
|           Dark Armed Dragon Ultimate           | 284.11 |
|     Trishula, Dragon of the Ice Barrier DT     | 247.06 |
|           Stardust Dragon Ghost Unl            | 228.72 |
|             Dark Paladin 1st Ultra             | 210.99 |
|             dark neos Ultimate ger             | 199.95 |
|          tour guide ultimate italian           | 197.37 |
|        cyber end dragon Ultimate italy         | 179.99 |
|          flare neos Ultimate 1st ger           | 179.79 |
|          black rose dragon Ghost Unl           | 175.75 |
|         Dark Magician Girl Secret 1st          | 167.8  |
|            Judgment Dragon Ultimate            | 161.76 |
|       Lumina, Lightsworn Summoner Super        | 158.84 |
|       shining flame wingman Ultimate ger       | 152.99 |
|               trishula ultimate                | 146.49 |
|       Winged kuribo ultimate 1st german        | 144.99 |
|           power bond Ultimate german           | 138.18 |
|           night assailant super ita            | 133.94 |
|              foolish burial super              | 129.04 |
|              Bottomless Trap Hole              | 127.5  |
|        Allure of darkness Ultimate Unl         | 123.81 |
|      allure of darkness Ultimate 1st ita       | 123.81 |
|    Winged kurbio lvl 10 ultimate 1st german    | 123.23 |
|           air neos Ultimate 1st ger            | 114.23 |
|         Red Eyes Black Dragon BPT 2002         | 113.02 |
|             Dark Magician BPT 2002             | 111.21 |
|              Spirit Reaper Super               | 107.63 |
|        rampart blaster Ultimate 1st ger        | 105.0  |
| Pot of Avarice Ultimate 1st 2 german 1 english | 100.0  |
|     shining phnx enforcer Ultimate 1st ita     | 100.0  |
|         thunder giant Ultimate 1st it          | 99.95  |
|              dd crow Ultimate 1st              | 97.69  |
|           Effect Veiler Ultimate 1st           |  96.5  |
|         cyberdark edge Ultimate german         | 94.97  |
|           flame wingman Ultimate 1st           | 94.66  |
|               sangan super rp01                | 93.91  |
|               Harpies Pet Dragon               | 91.48  |
|          Red Eyes Black Metal Dragon           | 90.51  |
|               EHERO Spark secret               | 89.79  |
|                  catastor DTP                  | 88.96  |
|         phnx enforcer Ultimate 1st ita         |  87.5  |
|             Blue Eyes Toon Dragon              |  83.1  |
|             lonefire blossom super             | 81.56  |
|              EHERO clayman secret              |  80.6  |
|                  MST ultimate                  | 76.02  |
|               Chaos Sorcerer TU                | 74.36  |
|          chimeratech Ultimate german           | 72.39  |
|               tk raioh Ultimate                | 71.61  |
|         ancient fairy dragon Ghost Unl         | 71.44  |
|               Tsukuyomi Ultimate               | 69.53  |
|         caius shadow monarch Ultimate          | 68.21  |
|            Stardust Dragon Ultimate            | 65.22  |
|        Blue Eyes White Dragon BPT 2002         | 64.89  |
|           red nova drag Ultimate 1st           | 62.08  |
|          Thousand Eyes Restrict RP02           | 60.48  |
|               EHERO Burst secret               | 59.92  |
|                  honest ghost                  | 58.76  |
|           black rose dragon ultimate           | 58.41  |
|                   brionac DT                   |  58.4  |
|        neos dolphin ultimate 1st german        | 58.17  |
|       Chaos Emperor Dragon Ultimate 1st        |  53.3  |
|           Slifer The Sky Dragon YMA            |  53.3  |
|            Dark Magician Girl LCYW             | 53.25  |
|        tragoedia ultimate 2 ENG 1 italy        | 52.81  |
|            The Winged Dragon of Ra             | 52.42  |
|         bladeedge ultimate 1st italian         |  51.4  |
|               Maxx c Secret 1st                | 50.82  |
|           solem warning ultimate 1st           | 50.68  |
|      lightning vortex Ultimate 1st french      |  50.0  |
|               EHERO Avian secret               |  49.6  |
|                Archlord Kristya                | 47.83  |
|      glowup bulb Ultimate 2 eng 1 italian      | 47.63  |
|               dandylion Ultimate               | 47.44  |
|           Pot of Greed Ultimate 1st            | 46.74  |
|        miracle fusion Ultimate 1st ger         | 46.65  |
|       charge of the light brigade secret       | 44.92  |
|           Blue-Eyes White Dragon LOB           | 43.62  |
|        shooting star drag Ultimate 1st         | 43.15  |
|             Smashing Ground Super              | 41.47  |
|          light neos Ultimate 1st ita           | 40.84  |
|        overload fusion Ultimate german         | 39.31  |
|           wild wingman Ultimate 1st            | 38.94  |
|               Obelisk JUMP PrScr               | 38.65  |
|           machine dupe Ultimate 1st            | 37.48  |
|     cyber twin dragon Ultimate 1st german      | 36.99  |
|            B Skull Dragon BPT 2002             | 36.95  |
|     plaguespreader zombie Ultimate 1st ita     | 36.65  |
|       plaguespreader zombie Ultimate unl       | 36.65  |
|                Dark Paladin DMG                | 35.25  |
|             debris dragon Ultimate             | 35.12  |
|          skyscraper Ultimate 1st ger           |  35.0  |
|            Gate Guardian Secret 1st            | 34.74  |
|            Gate Guardian Secret Unl            | 34.74  |
|            e-tele Ultimate 1st ger             | 34.72  |
|            Summoned Skull BPT 2002             | 34.59  |
|          grand neos Ultimate 1st ger           | 34.56  |
|                  Jinzo Secret                  | 34.36  |
|               Yata-Garasu Secret               |  34.0  |
|          cyberdark horn Ultimate 1st           | 33.92  |
|             Tour guide Secret 1st              |  33.9  |
|                  Red Eyes LOB                  | 32.99  |
|      Black Luster Soldier EOTB Secret MC2      | 32.84  |
|      EHERO bubbleman ultimate 1st german       | 32.38  |
|            solar recharge Ultimate             |  32.2  |
|                  Exodia Head                   | 31.94  |
|           colossal fighter Ultimate            | 31.49  |
|         powertool dragon Ultimate 1st          | 31.46  |
|      Chaos Emperor Dragon EOTE Secret unl      | 31.43  |
|        Chaos Emperor Dragon Secret 1st         | 31.43  |
|             Pot of Duality Scr 1st             | 30.37  |
|            dark grepher secret 1st             | 30.31  |
|          Harpie's Feather Duster SDD           | 29.76  |
|               catastor ultimate                | 28.64  |
|             Cyber Jar Ultimate 1st             |  28.2  |
|       monster reincarnation Ultimate 1st       | 28.06  |
|               Dark Magician LOB                | 27.33  |
|         crush card virus Ultimate 1st          | 27.27  |
|           cybedark keel Ultimate 1st           | 27.15  |
|                 Laggia UTR 1st                 |  27.1  |
|              Leviair Ultimate 1st              | 26.81  |
|              Leviair Ultimate Unl              | 26.81  |
|         red dragon archfiend Ultimate          | 26.45  |
|         ancient fairy dragon Ultimate          | 25.97  |
|    Dark Paladin Ultra Unlimited Reprint Art    | 25.62  |
|             B. Skull Dragon Ultra              | 25.61  |
|        phoenix wing windblast Ultimate         | 25.06  |
|            tempest Ultimate 1st ger            |  25.0  |
|                sangan ultra tu                 | 24.11  |
|         brain control Ultimate 1st ger         | 23.89  |
|               Time Wizard Ultra                | 20.84  |
|      Black Luster Soldier EOTB Ultra 1st       | 20.43  |
|   Black Luster Soldier EOTB Ultra Unlimited    | 20.43  |
|               Gemini Elf Secret                | 19.95  |
|      neos grand mole ultimate 1st german       | 19.88  |
|                   TKO Secret                   | 19.78  |
|               Dolkka Secret 1st                | 19.59  |
|                  lyla utr Unl                  | 19.51  |
|                 Rescue Rabbit                  |  19.4  |
|          Injection Fairy Lily Secret           | 19.27  |
|             Dark Magician Girl RDS             | 18.62  |
|           neos air bird ultimate 1st           | 18.51  |
|              Summoned Skull Ultra              | 18.41  |
|    thoughtruler archfiend Ultimate 1st fre     |  18.4  |
|             Delinquent Duo MRL 1st             | 17.98  |
|           cyber phoenix Ultimate 1st           | 17.97  |
|            Book of Moon TU07 Ultra             | 17.89  |
|         diamond dude ultimate 1st ger          | 17.81  |
|         scrap dragon Ultimate 1st ger          |  17.8  |
|       Breaker the magical warrior secret       | 17.13  |
|             Dark Magician of Chaos             | 17.12  |
|                  Toon Mermaid                  | 16.94  |
|                D Hero Malicious                | 15.82  |
|                Exodia Left Leg                 | 15.32  |
|                  Battle Fader                  | 14.92  |
|             aqua neos Ultimate 1st             |  14.9  |
|                XY Dragon Cannon                | 14.28  |
| Formula Synchron ULTRA Advent Calendar GERMAN  | 14.03  |
|     neos flare scarab ultimate 1st german      | 13.99  |
|                Wind Up Zenmaity                | 13.97  |
|                Exodia Left Arm                 | 13.82  |
|                Exodia Right Arm                | 13.76  |
|              Toon Summoned Skull               | 13.11  |
|             Buster Blade Ultra 1st             | 12.96  |
|             Buster Blade Ultra unl             | 12.96  |
|                   Dark Hole                    |  12.7  |
|           goyo guardian Ultimate 1st           | 12.57  |
|             Lava Golem Secret 1st              | 12.31  |
|                Exodia Right Leg                | 12.06  |
|                  One For One                   | 11.95  |
|           neo space ultimate 1st ger           | 11.95  |
|                Mirror Force MRL                | 11.68  |
|        Serpent Night Dragon Secret 1st         | 11.49  |
|              Solemn Judgment 1st               |  11.3  |
|           Solemn Judgment Unlimited            |  11.3  |
|          Monster Reborn Unlimited LOB          | 10.88  |
|            Tri Horned Dragon Secret            | 10.79  |
|         skyscraper 2 Ultimate 1st ger          | 10.25  |
|         Ring of Destruction Secret 1st         | 10.12  |
|          5th hope ultimate 1st german          |  9.92  |
|                  Mind Control                  |  9.92  |
|                Change of Heart                 |  9.63  |
|                Wind up Zenmaioh                |  9.23  |
|        trascend wings Ultimate 1st ger         |  8.77  |
|                ehren secret Unl                |  8.38  |
|                  Zektkaliber                   |  8.13  |
|                   Tytannial                    |  8.12  |
|                Hyper Librarian                 |  7.94  |
|              necro gardna utr Unl              |  7.94  |
|                    MST MRL                     |  7.93  |
|                  Giga Mantis                   |  7.92  |
|                     Hornet                     |  7.45  |
|             Torrential Tribute 1st             |  7.37  |
|          Torrential Tribute Unlimited          |  7.37  |
|                 Drill Warrior                  |  7.14  |
|                      Gorz                      |  7.14  |
|                 Nitro Warrior                  |  6.86  |
|                celestia utr Unl                |  6.61  |
|           Call of the Haunted Ultra            |  6.44  |
|                Leviathan Dragon                |  6.38  |
|          hero signal Ultimate 1st ger          |  6.29  |
|         hero barrier Ultimate 1st ger          |  6.15  |
|         Legendary Fisherman Ultra 1st          |  6.14  |
|               XYZ Dragon Cannon                |  6.0   |
|            Enemy Controller AST 1st            |  5.85  |
|            Enemy Controller AST unl            |  5.85  |
|               Zenmaines Scr 1st                |  5.06  |
|       Wroguthweiler ultimate 1st gewrman       |  4.76  |
|                  Junk Archer                   |  4.68  |
|                 Turbo Warrior                  |  4.31  |
|                 Utopia Ray UTR                 |  3.92  |
|                   Armory Arm                   |  3.81  |
|                 Wind up Rabbit                 |  3.05  |
|                 Zenmaister UTR                 |  2.96  |
|            hero flash ultimate 1st             |  2.87  |
|                   Acid Golem                   |  1.9   |
|                  Heavy Storm                   |  1.74  |
|                 Fiendish Chain                 |  1.28  |
|                     Utopia                     |  0.74  |
|     neos dark panther ultimate 1st german      |  0.3   |
|                      test                      |   0    |
+------------------------------------------------+--------+
2020-09-24
+------------------------------------------------+--------+
|                      Card                      | Price  |
+------------------------------------------------+--------+
|               Dark Magician DDS                | 649.99 |
|            scapegoat ultra rp01 ita            | 621.96 |
|               Book of Moon Super               | 403.49 |
|           Maxx c ultimate 2spa 1eng            | 367.22 |
|       shining flame wingman Ultimate ger       | 355.0  |
|       cyber dark dragon Ultimate german        | 335.0  |
|           Dark Armed Dragon Ultimate           | 284.11 |
|     Trishula, Dragon of the Ice Barrier DT     | 255.25 |
|           Stardust Dragon Ghost Unl            | 237.8  |
|             Dark Paladin 1st Ultra             | 231.76 |
|             dark neos Ultimate ger             | 199.95 |
|          tour guide ultimate italian           | 197.37 |
|         Dark Magician Girl Secret 1st          | 185.1  |
|         Dark Magician Girl Secret UNL          | 185.1  |
|        cyber end dragon Ultimate italy         | 179.99 |
|          flare neos Ultimate 1st ger           | 179.79 |
|          black rose dragon Ghost Unl           | 175.75 |
|            Judgment Dragon Ultimate            | 168.44 |
|              Bottomless Trap Hole              | 165.0  |
|       Lumina, Lightsworn Summoner Super        | 158.84 |
|           power bond Ultimate german           | 147.74 |
|               trishula ultimate                | 146.49 |
|       Winged kuribo ultimate 1st german        | 144.99 |
|           night assailant super ita            | 133.94 |
|              foolish burial super              | 133.31 |
| Pot of Avarice Ultimate 1st 2 german 1 english | 132.5  |
|        Allure of darkness Ultimate Unl         | 123.81 |
|      allure of darkness Ultimate 1st ita       | 123.81 |
|    Winged kurbio lvl 10 ultimate 1st german    | 123.23 |
|           air neos Ultimate 1st ger            | 118.32 |
|             Dark Magician BPT 2002             | 116.79 |
|         Red Eyes Black Dragon BPT 2002         | 113.02 |
|          Red Eyes Black Metal Dragon           | 108.46 |
|              Spirit Reaper Super               | 107.63 |
|        rampart blaster Ultimate 1st ger        | 105.0  |
|     shining phnx enforcer Ultimate 1st ita     | 100.0  |
|         thunder giant Ultimate 1st it          | 99.95  |
|              dd crow Ultimate 1st              | 98.02  |
|           flame wingman Ultimate 1st           | 96.86  |
|               Harpies Pet Dragon               | 96.65  |
|           Effect Veiler Ultimate 1st           |  96.5  |
|               sangan super rp01                | 95.12  |
|         cyberdark edge Ultimate german         | 94.97  |
|               EHERO Spark secret               | 89.79  |
|                  catastor DTP                  | 88.96  |
|         phnx enforcer Ultimate 1st ita         |  87.5  |
|              EHERO clayman secret              | 85.77  |
|             Blue Eyes Toon Dragon              | 82.79  |
|             lonefire blossom super             | 81.97  |
|                  MST ultimate                  | 78.12  |
|          chimeratech Ultimate german           | 76.74  |
|               Chaos Sorcerer TU                | 74.36  |
|               tk raioh Ultimate                | 72.97  |
|        Blue Eyes White Dragon BPT 2002         | 72.25  |
|         ancient fairy dragon Ghost Unl         | 71.44  |
|               Tsukuyomi Ultimate               | 69.68  |
|            Stardust Dragon Ultimate            | 67.59  |
|         caius shadow monarch Ultimate          | 67.42  |
|           red nova drag Ultimate 1st           | 62.08  |
|               EHERO Burst secret               | 59.92  |
|          Thousand Eyes Restrict RP02           | 59.78  |
|           black rose dragon ultimate           | 58.89  |
|                  honest ghost                  | 58.76  |
|                   brionac DT                   |  58.4  |
|        neos dolphin ultimate 1st german        | 58.17  |
|            Dark Magician Girl LCYW             | 53.92  |
|         bladeedge ultimate 1st italian         | 53.49  |
|           Slifer The Sky Dragon YMA            | 53.34  |
|       Chaos Emperor Dragon Ultimate 1st        | 53.32  |
|        tragoedia ultimate 2 ENG 1 italy        | 52.81  |
|            The Winged Dragon of Ra             | 52.58  |
|               Maxx c Secret 1st                | 51.23  |
|           solem warning ultimate 1st           | 50.42  |
|      lightning vortex Ultimate 1st french      |  50.0  |
|               EHERO Avian secret               | 49.53  |
|               dandylion Ultimate               |  48.4  |
|      glowup bulb Ultimate 2 eng 1 italian      | 48.38  |
|           Pot of Greed Ultimate 1st            | 48.21  |
|                Archlord Kristya                | 47.83  |
|        miracle fusion Ultimate 1st ger         | 46.65  |
|       charge of the light brigade secret       |  46.0  |
|        shooting star drag Ultimate 1st         | 43.75  |
|           Blue-Eyes White Dragon LOB           | 42.65  |
|             Smashing Ground Super              | 41.37  |
|          light neos Ultimate 1st ita           | 40.97  |
|     plaguespreader zombie Ultimate 1st ita     | 40.38  |
|       plaguespreader zombie Ultimate unl       | 40.38  |
|               Obelisk JUMP PrScr               |  39.5  |
|        overload fusion Ultimate german         | 39.31  |
|           wild wingman Ultimate 1st            | 38.93  |
|            B Skull Dragon BPT 2002             | 37.54  |
|           machine dupe Ultimate 1st            | 37.48  |
|     cyber twin dragon Ultimate 1st german      | 36.99  |
|         powertool dragon Ultimate 1st          | 36.36  |
|          cyberdark horn Ultimate 1st           | 36.05  |
|             debris dragon Ultimate             | 35.28  |
|                Dark Paladin DMG                | 35.25  |
|            Summoned Skull BPT 2002             | 35.13  |
|          skyscraper Ultimate 1st ger           |  35.0  |
|                  Jinzo Secret                  | 34.94  |
|          grand neos Ultimate 1st ger           | 34.87  |
|            e-tele Ultimate 1st ger             | 34.74  |
|               Yata-Garasu Secret               |  34.0  |
|             Tour guide Secret 1st              | 33.96  |
|            Gate Guardian Secret 1st            | 33.52  |
|            Gate Guardian Secret Unl            | 33.52  |
|      Black Luster Soldier EOTB Secret MC2      | 33.05  |
|      Chaos Emperor Dragon EOTE Secret unl      | 32.39  |
|        Chaos Emperor Dragon Secret 1st         | 32.39  |
|      EHERO bubbleman ultimate 1st german       | 32.38  |
|            solar recharge Ultimate             |  32.2  |
|           colossal fighter Ultimate            | 32.01  |
|                  Red Eyes LOB                  | 31.98  |
|            dark grepher secret 1st             | 31.43  |
|             Pot of Duality Scr 1st             | 30.37  |
|                  Exodia Head                   | 30.27  |
|              Leviair Ultimate 1st              | 29.17  |
|              Leviair Ultimate Unl              | 29.17  |
|               catastor ultimate                | 29.17  |
|             Cyber Jar Ultimate 1st             | 29.13  |
|          Harpie's Feather Duster SDD           | 28.93  |
|       monster reincarnation Ultimate 1st       | 28.46  |
|                 Laggia UTR 1st                 | 28.42  |
|               Dark Magician LOB                |  28.1  |
|         red dragon archfiend Ultimate          | 28.03  |
|         crush card virus Ultimate 1st          | 27.98  |
|         brain control Ultimate 1st ger         | 27.78  |
|           cybedark keel Ultimate 1st           | 27.15  |
|         ancient fairy dragon Ultimate          | 26.75  |
|    Dark Paladin Ultra Unlimited Reprint Art    | 25.62  |
|             B. Skull Dragon Ultra              | 25.45  |
|                sangan ultra tu                 | 25.27  |
|            tempest Ultimate 1st ger            |  25.0  |
|        phoenix wing windblast Ultimate         | 24.82  |
|      neos grand mole ultimate 1st german       | 21.54  |
|      Black Luster Soldier EOTB Ultra 1st       | 21.07  |
|   Black Luster Soldier EOTB Ultra Unlimited    | 21.07  |
|               Time Wizard Ultra                | 20.43  |
|               Dolkka Secret 1st                | 20.03  |
|               Gemini Elf Secret                | 20.03  |
|                  lyla utr Unl                  | 19.51  |
|                 Rescue Rabbit                  |  19.5  |
|           neos air bird ultimate 1st           |  19.4  |
|          Injection Fairy Lily Secret           | 19.27  |
|             Dark Magician Girl RDS             |  19.0  |
|                   TKO Secret                   | 18.69  |
|             Delinquent Duo MRL 1st             | 18.64  |
